Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

02:53:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:53:44 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
02:53:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:53:46 AM     all      0.12      0.00      0.12      0.00      0.00     99.75
02:53:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:53:48 AM     all     12.92      0.00      3.26      0.00      0.00     83.81
02:53:49 AM     all      4.26      0.00      8.39      0.00      0.00     87.36
02:53:50 AM     all      4.62      0.00      8.11      0.00      0.00     87.27
02:53:51 AM     all      4.00      0.00      8.62      0.00      0.00     87.38
02:53:52 AM     all      4.01      0.00      8.64      0.00      0.00     87.36
02:53:53 AM     all     14.18      0.00      9.58      0.13      0.13     75.99
02:53:54 AM     all     29.17      0.00     13.71      0.40      0.27     56.45
02:53:55 AM     all     32.98      0.00     14.15      0.40      0.13     52.34
02:53:56 AM     all     59.22      0.00     12.70      0.27      0.27     27.54
02:53:57 AM     all     58.80      0.00     14.27      0.27      0.27     26.40
02:53:58 AM     all     33.92      0.00     12.94      0.68      0.27     52.18
02:53:59 AM     all     18.72      0.00      5.70      4.34      0.27     70.96
02:54:00 AM     all      0.00      0.00      0.13     11.98      0.13     87.77
02:54:01 AM     all      5.76      0.00      1.44      8.25      0.13     84.42
02:54:02 AM     all     13.93      0.00      4.28      0.41      0.28     81.10
02:54:03 AM     all     13.68      0.00      3.13      0.43      0.28     82.48
02:54:04 AM     all     13.92      0.00      3.09      0.28      0.28     82.42
02:54:05 AM     all     14.31      0.00      1.86      0.57      0.29     82.98
02:54:06 AM     all     13.33      0.00      1.84      0.85      0.28     83.69
02:54:07 AM     all     16.60      0.00      1.70      0.85      0.28     80.57
02:54:08 AM     all     16.95      0.00      3.42      0.71      0.28     78.63
02:54:09 AM     all     16.31      0.00      1.15      0.72      0.29     81.53
02:54:10 AM     all     14.76      0.00      1.86      0.72      0.29     82.38
02:54:11 AM     all     17.31      0.00      3.15      0.72      0.29     78.54
02:54:12 AM     all     18.39      0.00      4.38      0.71      0.28     76.24
02:54:13 AM     all     17.54      0.00      3.68      0.57      0.28     77.93
02:54:14 AM     all     18.97      0.00      2.28      0.57      0.43     77.75
02:54:15 AM     all     17.24      0.00      3.13      0.71      0.28     78.63
02:54:16 AM     all     18.83      0.00      4.04      0.70      0.42     76.01
02:54:17 AM     all     17.38      0.00      3.42      0.71      0.14     78.35
02:54:18 AM     all     16.99      0.00      3.93      0.70      0.42     77.95
02:54:19 AM     all     16.10      0.00      5.87      0.82      0.27     76.94
02:54:20 AM     all     14.57      0.00      2.29      0.71      0.14     82.29
02:54:21 AM     all     18.48      0.00      2.01      0.57      0.57     78.37
02:54:22 AM     all     17.74      0.00      2.86      0.86      0.14     78.40
02:54:23 AM     all     17.06      0.00      4.06      0.56      0.42     77.90
02:54:24 AM     all     16.78      0.00      3.39      0.56      0.28     78.98
02:54:25 AM     all     17.41      0.00      5.43      0.70      0.14     76.32
02:54:26 AM     all     18.62      0.00      2.29      0.57      0.43     78.08
02:54:27 AM     all     19.03      0.00      2.84      0.43      0.43     77.27
02:54:28 AM     all     16.97      0.00      2.97      0.71      0.28     79.07
02:54:29 AM     all     15.43      0.00      4.21      0.56      0.28     79.52
02:54:30 AM     all     11.48      0.00      1.96      3.50      0.28     82.77
