Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

03:35:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:35:25 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
03:35:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:35:27 AM     all      0.00      0.00      0.00      0.12      0.00     99.88
03:35:28 AM     all     10.18      0.00      1.01      0.00      0.13     88.69
03:35:29 AM     all      4.63      0.00      8.26      0.00      0.00     87.11
03:35:30 AM     all      3.50      0.00      9.01      0.00      0.00     87.48
03:35:31 AM     all      4.12      0.00      8.50      0.00      0.00     87.38
03:35:32 AM     all      4.26      0.00      8.15      0.00      0.00     87.59
03:35:33 AM     all      5.52      0.00      8.28      0.00      0.00     86.20
03:35:34 AM     all     35.97      0.00     10.76      0.41      0.14     52.72
03:35:35 AM     all     43.95      0.00     13.06      0.27      0.27     42.45
03:35:36 AM     all     58.42      0.00     12.77      0.27      0.27     28.26
03:35:37 AM     all     57.75      0.00     12.35      0.27      0.27     29.36
03:35:38 AM     all     32.08      0.00     10.32      0.42      0.28     56.90
03:35:39 AM     all     17.30      0.00      2.67      0.14      0.28     79.61
03:35:40 AM     all     12.89      0.00      2.55      0.42      0.42     83.71
03:35:41 AM     all     14.35      0.00      1.99      0.57      0.28     82.81
03:35:42 AM     all     12.01      0.00      2.12      6.07      0.42     79.38
03:35:43 AM     all      1.27      0.00      0.13     12.44      0.13     86.04
03:35:44 AM     all      0.76      0.00      0.25     12.52      0.13     86.35
03:35:45 AM     all      0.50      0.00      0.00     12.23      0.00     87.26
03:35:46 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
03:35:47 AM     all      1.02      0.00      0.38     12.96      0.00     85.64
03:35:48 AM     all      0.25      0.00      0.00     12.28      0.13     87.34
03:35:49 AM     all      2.71      0.00      0.39      9.95      0.00     86.95
03:35:50 AM     all     12.99      0.00      2.23      0.28      0.28     84.22
03:35:51 AM     all     13.26      0.00      1.69      0.28      0.28     84.49
03:35:52 AM     all     12.39      0.00      1.97      0.42      0.28     84.93
03:35:53 AM     all     18.99      0.00      1.69      0.14      0.28     78.90
03:35:54 AM     all     12.75      0.00      1.96      0.28      0.28     84.73
03:35:55 AM     all     12.73      0.00      1.84      0.71      0.28     84.44
03:35:56 AM     all     12.50      0.00      1.99      0.43      0.28     84.80
03:35:57 AM     all     13.12      0.00      1.69      0.28      0.42     84.49
03:35:58 AM     all     12.83      0.00      2.12      0.28      0.28     84.49
03:35:59 AM     all     12.77      0.00      2.41      0.28      0.57     83.97
03:36:00 AM     all     13.23      0.00      2.28      0.43      0.14     83.93
03:36:01 AM     all     13.10      0.00      2.11      0.28      0.56     83.94
03:36:02 AM     all     13.28      0.00      1.84      0.28      0.28     84.32
03:36:03 AM     all     12.89      0.00      1.98      0.28      0.28     84.56
03:36:04 AM     all     12.45      0.00      2.26      0.57      0.28     84.44
03:36:05 AM     all     13.94      0.00      1.14      0.28      0.28     84.35
03:36:06 AM     all     13.88      0.00      1.42      0.28      0.57     83.85
03:36:07 AM     all     12.59      0.00      1.98      0.28      0.14     85.01
03:36:08 AM     all      2.85      0.00      0.13     11.54      0.26     85.21
03:36:09 AM     all      0.13      0.00      0.00     12.28      0.00     87.59
03:36:10 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
03:36:11 AM     all      1.27      0.00      0.13     12.42      0.00     86.19
03:36:12 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
03:36:13 AM     all      0.13      0.00      0.00     12.28      0.00     87.59
03:36:14 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
03:36:15 AM     all      1.27      0.00      0.13     12.42      0.13     86.06
03:36:16 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
03:36:17 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
03:36:18 AM     all      1.52      0.00      0.25     12.93      0.13     85.17
03:36:19 AM     all      1.53      0.00      0.26     12.39      0.13     85.70
03:36:20 AM     all      4.20      0.00      1.18     12.61      0.13     81.87
03:36:21 AM     all      3.78      0.00      0.39     13.41      0.13     82.29
03:36:22 AM     all      2.44      0.00      0.39     12.71      0.26     84.21
03:36:23 AM     all      2.45      0.00      0.39     12.89      0.00     84.28
03:36:24 AM     all      1.92      0.00      0.38     12.55      0.13     85.02
03:36:25 AM     all      4.73      0.00      0.92     13.01      0.13     81.21
03:36:26 AM     all      4.55      0.00      0.39     12.86      0.13     82.08
03:36:27 AM     all      5.16      0.00      1.06      8.33      0.13     85.32
03:36:28 AM     all     14.35      0.00      3.09      0.28      0.28     82.00
03:36:29 AM     all     12.69      0.00      2.40      0.42      0.42     84.06
03:36:30 AM     all     12.57      0.00      2.40      0.28      0.42     84.32
03:36:31 AM     all     14.27      0.00      1.57      0.43      0.29     83.45
03:36:32 AM     all     13.23      0.00      1.71      0.43      0.28     84.35
03:36:33 AM     all     12.62      0.00      1.99      0.57      0.43     84.40
03:36:34 AM     all     13.25      0.00      1.71      0.14      0.43     84.47
03:36:35 AM     all     12.61      0.00      2.41      0.42      0.28     84.28
03:36:36 AM     all     12.86      0.00      2.00      0.00      0.29     84.86
03:36:37 AM     all     13.09      0.00      1.71      0.57      0.43     84.21
