Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

02:43:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:43:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:43:57 AM     all      0.12      0.00      0.12      0.00      0.00     99.75
02:43:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:43:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:44:00 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
02:44:01 AM     all     12.96      0.00      4.28      0.00      0.00     82.77
02:44:02 AM     all      4.26      0.00      8.26      0.00      0.00     87.48
02:44:03 AM     all      4.25      0.00      8.50      0.12      0.00     87.12
02:44:04 AM     all      3.63      0.00      8.90      0.00      0.00     87.47
02:44:05 AM     all      3.50      0.00      9.01      0.00      0.00     87.48
02:44:06 AM     all     17.39      0.00     10.36      0.13      0.13     71.99
02:44:07 AM     all     25.14      0.00     13.86      0.54      0.27     60.19
02:44:08 AM     all     32.03      0.00     11.98      0.42      0.28     55.29
02:44:09 AM     all     60.00      0.00     12.35      0.40      0.27     26.98
02:44:10 AM     all     40.14      0.00     13.56      0.68      0.14     45.48
02:44:11 AM     all     18.38      0.00      9.60      0.69      0.41     70.92
02:44:12 AM     all     15.53      0.00      4.30      0.69      0.28     79.20
02:44:13 AM     all     14.41      0.00      2.12      0.56      0.28     82.63
02:44:14 AM     all     15.20      0.00      2.56      0.57      0.28     81.39
02:44:15 AM     all     16.71      0.00      4.53      0.85      0.28     77.62
02:44:16 AM     all     17.69      0.00      4.87      0.56      0.42     76.46
02:44:17 AM     all     14.53      0.00      3.81      0.71      0.14     80.82
02:44:18 AM     all     15.57      0.00      2.43      0.57      0.43     81.00
02:44:19 AM     all     16.88      0.00      2.29      0.72      0.14     79.97
02:44:20 AM     all     16.57      0.00      2.86      0.57      0.29     79.71
02:44:21 AM     all     16.71      0.00      2.86      0.71      0.43     79.29
02:44:22 AM     all     17.28      0.00      2.83      0.57      0.28     79.04
02:44:23 AM     all     17.86      0.00      2.11      0.70      0.14     79.18
02:44:24 AM     all     17.23      0.00      3.08      0.70      0.28     78.71
02:44:25 AM     all     16.42      0.00      5.65      0.67      0.27     76.99
02:44:26 AM     all     16.78      0.00      3.36      0.70      0.28     78.88
02:44:27 AM     all     14.42      0.00      4.53      0.55      0.27     80.22
02:44:28 AM     all     17.52      0.00      3.13      0.85      0.28     78.21
02:44:29 AM     all     17.72      0.00      2.31      0.72      0.29     78.96
02:44:30 AM     all     18.09      0.00      3.37      0.70      0.28     77.56
02:44:31 AM     all     18.66      0.00      2.71      0.85      0.43     77.35
02:44:32 AM     all     18.91      0.00      1.86      0.29      0.29     78.65
02:44:33 AM     all     18.03      0.00      3.24      0.56      0.28     77.89
02:44:34 AM     all     17.39      0.00      4.73      1.39      0.42     76.08
02:44:35 AM     all     17.98      0.00      3.87      0.55      0.28     77.32
02:44:36 AM     all     14.98      0.00      3.00      0.71      0.29     81.03
02:44:37 AM     all     15.76      0.00      2.29      0.72      0.29     80.95
02:44:38 AM     all     17.40      0.00      3.00      0.71      0.29     78.60
02:44:39 AM     all     17.19      0.00      3.69      0.43      0.43     78.27
02:44:40 AM     all     18.72      0.00      2.27      0.71      0.28     78.01
02:44:41 AM     all     17.07      0.00      2.70      0.71      0.28     79.23
02:44:42 AM     all     18.48      0.00      2.68      0.71      0.14     78.00
02:44:43 AM     all     18.50      0.00      2.40      0.85      0.28     77.97
02:44:44 AM     all     18.13      0.00      3.77      0.56      0.42     77.13
02:44:45 AM     all     17.19      0.00      4.54      0.83      0.14     77.30
02:44:46 AM     all     14.29      0.00      2.94      0.56      0.28     81.93
02:44:47 AM     all     17.81      0.00      4.38      0.82      0.27     76.71
02:44:48 AM     all     16.57      0.00      2.69      0.71      0.14     79.89
02:44:49 AM     all     14.82      0.00      2.35      8.31      0.42     74.10
02:44:50 AM     all      6.11      0.00      1.43     13.39      0.00     79.06
02:44:51 AM     all      3.70      0.00      1.40     12.52      0.13     82.25
02:44:52 AM     all      5.97      0.00      2.08     13.10      0.13     78.73
02:44:53 AM     all      6.24      0.00      1.82     13.78      0.26     77.89
02:44:54 AM     all      3.58      0.00      1.41     13.81      0.00     81.20
02:44:55 AM     all      3.78      0.00      1.04     12.78      0.13     82.27
02:44:56 AM     all      8.87      0.00      2.52      9.80      0.13     78.68
02:44:57 AM     all     15.84      0.00      3.25      0.42      0.28     80.20
02:44:58 AM     all     16.81      0.00      4.52      0.56      0.28     77.82
02:44:59 AM     all     16.95      0.00      2.42      0.71      0.28     79.63
02:45:00 AM     all     18.08      0.00      3.01      0.72      0.29     77.91
02:45:01 AM     all     18.08      0.00      2.73      0.72      0.43     78.05
02:45:02 AM     all     17.38      0.00      3.42      0.57      0.28     78.35
02:45:03 AM     all     21.17      0.00      2.86      1.00      0.29     74.68
02:45:04 AM     all     25.82      0.00      4.54      0.71      0.28     68.65
02:45:05 AM     all      2.71      0.00      0.77     11.35      0.26     84.90
02:45:06 AM     all      0.13      0.00      0.00     12.05      0.00     87.83
02:45:07 AM     all      0.00      0.00      0.00     12.19      0.13     87.69
