Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

02:48:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:48:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:50 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
02:48:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:52 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
02:48:53 AM     all      5.27      0.00      0.75      0.00      0.00     93.98
02:48:54 AM     all      8.15      0.00      7.27      0.00      0.00     84.59
02:48:55 AM     all      3.88      0.00      8.88      0.00      0.00     87.25
02:48:56 AM     all      4.13      0.00      8.39      0.00      0.00     87.48
02:48:57 AM     all      4.13      0.00      8.51      0.00      0.00     87.36
02:48:58 AM     all      3.62      0.00      9.12      0.00      0.00     87.25
02:48:59 AM     all     29.64      0.00     12.78      0.26      0.26     57.05
02:49:00 AM     all     22.89      0.00     14.99      0.40      0.27     61.45
02:49:01 AM     all     46.84      0.00     13.60      0.55      0.14     38.87
02:49:02 AM     all     52.46      0.00     14.78      0.67      0.40     31.69
02:49:03 AM     all     25.03      0.00     14.09      0.82      0.14     59.92
02:49:04 AM     all     15.91      0.00      5.21      0.82      0.27     77.78
02:49:05 AM     all     15.27      0.00      2.38      0.56      0.28     81.51
02:49:06 AM     all     13.24      0.00      3.10      0.85      0.42     82.39
02:49:07 AM     all     16.55      0.00      3.82      0.57      0.14     78.93
02:49:08 AM     all     17.31      0.00      2.58      0.72      0.43     78.97
02:49:09 AM     all     16.21      0.00      2.73      0.72      0.29     80.06
02:49:10 AM     all     18.60      0.00      2.00      0.57      0.29     78.54
02:49:11 AM     all     15.43      0.00      2.71      0.57      0.29     81.00
02:49:12 AM     all     15.29      0.00      2.43      1.00      0.29     81.00
02:49:13 AM     all     17.60      0.00      2.43      0.72      0.29     78.97
02:49:14 AM     all     17.27      0.00      4.97      0.69      0.28     76.80
02:49:15 AM     all     16.90      0.00      2.84      0.71      0.28     79.26
02:49:16 AM     all     17.40      0.00      2.85      0.86      0.29     78.60
02:49:17 AM     all     16.62      0.00      3.01      0.72      0.29     79.37
02:49:18 AM     all     17.02      0.00      2.86      0.57      0.29     79.26
02:49:19 AM     all     16.64      0.00      2.58      0.57      0.29     79.91
02:49:20 AM     all     17.12      0.00      2.30      0.43      0.29     79.86
02:49:21 AM     all     16.95      0.00      2.85      0.57      0.28     79.34
02:49:22 AM     all     13.45      0.00      1.72      0.86      0.29     83.69
02:49:23 AM     all     17.26      0.00      6.03      0.27      0.27     76.16
02:49:24 AM     all     16.98      0.00      2.88      0.72      0.29     79.14
02:49:25 AM     all     16.69      0.00      5.66      0.55      0.28     76.83
02:49:26 AM     all     17.15      0.00      5.76      0.69      0.27     76.13
02:49:27 AM     all     18.04      0.00      3.50      0.84      0.42     77.20
02:49:28 AM     all     17.32      0.00      4.37      0.70      0.28     77.32
02:49:29 AM     all     17.58      0.00      4.95      0.55      0.27     76.65
02:49:30 AM     all     15.90      0.00      5.02      0.56      0.28     78.24
02:49:31 AM     all     20.68      0.00      4.92      0.70      0.28     73.42
02:49:32 AM     all     25.29      0.00      4.17      1.15      0.29     69.11
02:49:33 AM     all      0.89      0.00      0.25     12.34      0.00     86.51
02:49:34 AM     all      0.13      0.00      0.00     12.31      0.13     87.44
02:49:35 AM     all      0.13      0.00      0.00     12.19      0.00     87.69
02:49:36 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:49:37 AM     all      0.00      0.00      0.13     12.19      0.00     87.69
02:49:38 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
02:49:39 AM     all      0.00      0.00      0.00     12.06      0.00     87.94
02:49:40 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:49:41 AM     all     10.74      0.00      1.93      4.55      0.14     82.64
02:49:42 AM     all     13.54      0.00      1.41      0.42      0.28     84.34
02:49:43 AM     all     13.92      0.00      1.42      0.57      0.28     83.81
02:49:44 AM     all     13.69      0.00      3.14      0.71      0.29     82.17
02:49:45 AM     all     13.00      0.00      4.56      0.55      0.41     81.47
02:49:46 AM     all     15.80      0.00      4.48      0.70      0.28     78.74
02:49:47 AM     all     19.41      0.00      3.77      0.84      0.28     75.70
02:49:48 AM     all     16.95      0.00      4.10      0.71      0.14     78.11
02:49:49 AM     all     16.71      0.00      2.57      0.71      0.29     79.71
02:49:50 AM     all     16.98      0.00      2.85      0.71      0.43     79.03
02:49:51 AM     all     17.85      0.00      2.27      0.57      0.28     79.04
02:49:52 AM     all     15.37      0.00      2.87      0.86      0.14     80.75
02:49:53 AM     all     16.43      0.00      3.29      0.71      0.43     79.14
02:49:54 AM     all     13.18      0.00      2.15      0.43      0.29     83.95
02:49:55 AM     all     17.31      0.00      3.15      0.43      0.29     78.83
02:49:56 AM     all     16.81      0.00      2.59      0.43      0.29     79.89
02:49:57 AM     all     17.00      0.00      2.86      0.71      0.29     79.14
02:49:58 AM     all     17.07      0.00      2.84      0.85      0.43     78.81
02:49:59 AM     all     17.17      0.00      2.86      0.43      0.14     79.40
02:50:00 AM     all     16.95      0.00      2.59      0.57      0.43     79.45
02:50:01 AM     all     17.57      0.00      2.14      0.71      0.29     79.29
02:50:02 AM     all     16.38      0.00      3.02      0.43      0.29     79.89
02:50:03 AM     all     17.90      0.00      2.56      0.99      0.28     78.27
02:50:04 AM     all     14.66      0.00      1.87      0.43      0.29     82.76
02:50:05 AM     all     16.81      0.00      2.54      0.71      0.56     79.38
02:50:06 AM     all     17.55      0.00      2.01      0.58      0.29     79.57
02:50:07 AM     all     17.44      0.00      2.59      0.58      0.29     79.11
02:50:08 AM     all     16.81      0.00      2.68      0.71      0.28     79.52
02:50:09 AM     all     16.64      0.00      2.82      0.71      0.14     79.69
02:50:10 AM     all     16.62      0.00      2.15      0.72      0.43     80.09
02:50:11 AM     all     16.76      0.00      2.44      0.72      0.29     79.80
02:50:12 AM     all     16.83      0.00      2.43      0.71      0.14     79.89
02:50:13 AM     all     17.23      0.00      3.53      0.71      0.28     78.25
02:50:14 AM     all     15.08      0.00      2.56      0.71      0.28     81.37
02:50:15 AM     all     14.87      0.00      1.84      0.71      0.28     82.29
02:50:16 AM     all     14.11      0.00      1.94      3.60      0.28     80.08
02:50:17 AM     all      7.28      0.00      1.72     12.72      0.13     78.15
02:50:18 AM     all      5.61      0.00      1.56     13.04      0.13     79.66
02:50:19 AM     all      5.97      0.00      0.53     13.93      0.13     79.44
02:50:20 AM     all      6.16      0.00      2.18     13.99      0.13     77.54
02:50:21 AM     all      3.60      0.00      0.51     13.00      0.13     82.75
02:50:22 AM     all      4.86      0.00      1.31     12.47      0.13     81.23
02:50:23 AM     all      3.74      0.00      0.64     13.40      0.00     82.22
02:50:24 AM     all     11.45      0.00      2.34      3.31      0.14     82.76
02:50:25 AM     all     16.41      0.00      3.54      0.42      0.42     79.21
02:50:26 AM     all     17.16      0.00      2.98      0.85      0.14     78.87
02:50:27 AM     all     15.84      0.00      3.25      0.71      0.28     79.92
02:50:28 AM     all     17.06      0.00      4.06      0.70      0.28     77.90
02:50:29 AM     all     10.59      0.00      1.47      9.92      0.27     77.75
02:50:30 AM     all      5.43      0.00      6.73     12.55      0.13     75.16
02:50:31 AM     all     12.03      0.00      1.80      6.78      0.14     79.25
02:50:32 AM     all     17.69      0.00      3.14      0.43      0.43     78.32
02:50:33 AM     all     18.12      0.00      2.57      0.57      0.29     78.46
02:50:34 AM     all     16.07      0.00      2.42      0.71      0.43     80.37
02:50:35 AM     all     14.77      0.00      2.56      0.71      0.00     81.96
02:50:36 AM     all     16.24      0.00      3.28      0.85      0.28     79.34
02:50:37 AM     all     16.80      0.00      5.23      0.69      0.41     76.86
02:50:38 AM     all     17.01      0.00      5.71      0.68      0.27     76.33
02:50:39 AM     all     16.32      0.00      5.26      0.69      0.28     77.46
