Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

03:30:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:50 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
03:30:51 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
03:30:52 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
03:30:53 PM     all     13.43      0.00      4.89      0.13      0.13     81.43
03:30:54 PM     all      4.25      0.00      8.38      0.00      0.00     87.38
03:30:55 PM     all      3.50      0.00      9.14      0.00      0.00     87.36
03:30:56 PM     all      3.75      0.00      8.89      0.00      0.00     87.36
03:30:57 PM     all      4.25      0.00      8.38      0.00      0.00     87.38
03:30:58 PM     all     24.38      0.00      9.91      0.13      0.13     65.45
03:30:59 PM     all     38.92      0.00     12.47      0.42      0.28     47.92
03:31:00 PM     all     52.96      0.00     12.10      0.83      0.28     33.84
03:31:01 PM     all     27.93      0.00     12.57      0.70      0.42     58.38
03:31:02 PM     all     18.87      0.00     12.68      0.70      0.28     67.46
03:31:03 PM     all     22.21      0.00      7.82      0.84      0.42     68.72
03:31:04 PM     all     15.89      0.00      2.81      0.98      0.28     80.03
03:31:05 PM     all     12.86      0.00      2.14      0.86      0.57     83.57
03:31:06 PM     all     12.91      0.00      2.44      0.57      0.29     83.79
03:31:07 PM     all     14.59      0.00      1.86      0.86      0.43     82.26
03:31:08 PM     all     12.95      0.00      2.16      0.72      0.29     83.88
03:31:09 PM     all     13.29      0.00      2.29      0.71      0.57     83.14
03:31:10 PM     all     13.26      0.00      1.87      0.86      0.29     83.72
03:31:11 PM     all     14.10      0.00      1.87      0.58      0.43     83.02
03:31:12 PM     all     13.32      0.00      2.01      0.86      0.43     83.38
03:31:13 PM     all     13.31      0.00      2.03      0.58      0.43     83.65
03:31:14 PM     all     12.70      0.00      2.16      0.58      0.29     84.27
03:31:15 PM     all     12.54      0.00      2.16      0.86      0.58     83.86
03:31:16 PM     all     12.82      0.00      2.02      0.86      0.29     84.01
03:31:17 PM     all     12.55      0.00      2.60      0.58      0.43     83.84
03:31:18 PM     all     12.93      0.00      2.01      0.86      0.43     83.76
03:31:19 PM     all     12.95      0.00      2.16      0.86      0.43     83.60
03:31:20 PM     all     12.74      0.00      2.17      0.58      0.43     84.08
03:31:21 PM     all     13.26      0.00      2.31      0.86      0.43     83.14
03:31:22 PM     all     12.66      0.00      2.99      0.71      0.57     83.07
03:31:23 PM     all     12.91      0.00      2.98      0.99      0.28     82.84
03:31:24 PM     all     14.35      0.00      1.30      0.72      0.29     83.33
03:31:25 PM     all     12.97      0.00      1.73      0.72      0.58     84.01
03:31:26 PM     all     13.51      0.00      1.72      1.01      0.29     83.48
03:31:27 PM     all     12.68      0.00      2.31      0.72      0.58     83.72
03:31:28 PM     all     13.22      0.00      1.87      0.72      0.29     83.91
03:31:29 PM     all     13.68      0.00      1.85      0.71      0.57     83.19
03:31:30 PM     all     12.91      0.00      2.30      0.86      0.29     83.64
03:31:31 PM     all     13.30      0.00      1.72      0.86      0.57     83.55
03:31:32 PM     all     13.54      0.00      1.44      0.86      0.29     83.86
03:31:33 PM     all     13.47      0.00      2.15      0.72      0.57     83.09
03:31:34 PM     all     12.68      0.00      2.02      0.86      0.43     84.01
03:31:35 PM     all     12.68      0.00      2.45      0.72      0.29     83.86
03:31:36 PM     all     12.77      0.00      2.44      0.72      0.57     83.50
03:31:37 PM     all     13.06      0.00      2.15      0.86      0.29     83.64
03:31:38 PM     all     13.42      0.00      1.73      0.72      0.43     83.69
03:31:39 PM     all     13.09      0.00      1.87      0.86      0.43     83.74
03:31:40 PM     all     12.66      0.00      2.45      0.72      0.43     83.74
03:31:41 PM     all     13.07      0.00      2.16      0.86      0.43     83.48
03:31:42 PM     all     13.43      0.00      2.00      0.71      0.43     83.43
03:31:43 PM     all     12.07      0.00      3.27      0.57      0.43     83.66
03:31:44 PM     all     22.11      0.00      4.05      0.87      0.43     72.54
03:31:45 PM     all     11.44      0.00      8.11      7.85      0.27     72.34
03:31:46 PM     all      1.38      0.00     11.31     11.93      0.13     75.25
03:31:47 PM     all      5.06      0.00      8.96     11.56      0.00     74.42
03:31:48 PM     all     12.32      0.00      2.97      0.57      0.42     83.71
03:31:49 PM     all     13.18      0.00      1.86      0.72      0.43     83.81
03:31:50 PM     all     12.70      0.00      1.85      0.57      0.43     84.45
03:31:51 PM     all     13.08      0.00      2.25      0.84      0.42     83.40
03:31:52 PM     all     12.18      0.00      2.72      0.57      0.29     84.24
03:31:53 PM     all     12.75      0.00      2.29      0.43      0.57     83.95
03:31:54 PM     all     12.81      0.00      2.16      0.72      0.29     84.03
03:31:55 PM     all     12.86      0.00      1.86      0.71      0.57     84.00
03:31:56 PM     all     12.52      0.00      2.13      0.57      0.28     84.50
03:31:57 PM     all     12.75      0.00      2.12      0.71      0.28     84.14
03:31:58 PM     all     12.91      0.00      2.41      0.71      0.43     83.55
03:31:59 PM     all     12.50      0.00      2.01      0.72      0.43     84.34
03:32:00 PM     all     12.59      0.00      2.58      0.72      0.29     83.83
03:32:01 PM     all     14.10      0.00      2.16      0.58      0.58     82.59
03:32:02 PM     all     12.66      0.00      2.30      0.86      0.29     83.88
03:32:03 PM     all     13.09      0.00      2.01      0.86      0.43     83.60
03:32:04 PM     all     12.88      0.00      2.03      0.72      0.43     83.94
03:32:05 PM     all     13.40      0.00      1.30      0.86      0.43     84.01
03:32:06 PM     all     12.25      0.00      2.59      0.86      0.58     83.72
03:32:07 PM     all     12.81      0.00      2.01      0.58      0.43     84.17
03:32:08 PM     all     13.03      0.00      2.83      0.85      0.42     82.86
03:32:09 PM     all     12.57      0.00      2.31      1.01      0.43     83.67
03:32:10 PM     all     13.07      0.00      2.16      0.86      0.29     83.62
03:32:11 PM     all     13.09      0.00      2.16      0.72      0.43     83.60
03:32:12 PM     all     12.54      0.00      2.31      0.86      0.58     83.72
03:32:13 PM     all     12.66      0.00      2.45      0.86      0.43     83.60
03:32:14 PM     all     13.40      0.00      1.30      0.86      0.43     84.01
03:32:15 PM     all     12.84      0.00      2.16      0.58      0.43     83.98
03:32:16 PM     all     13.17      0.00      2.03      0.72      0.29     83.79
03:32:17 PM     all     12.93      0.00      2.56      0.43      0.57     83.52
03:32:18 PM     all     12.06      0.00      3.79      0.84      0.28     83.03
03:32:19 PM     all     13.51      0.00      1.85      0.57      0.28     83.78
03:32:20 PM     all     13.38      0.00      1.58      0.72      0.29     84.03
03:32:21 PM     all     12.30      0.00      2.72      0.57      0.72     83.69
03:32:22 PM     all     12.46      0.00      2.58      0.57      0.43     83.95
03:32:23 PM     all     12.66      0.00      2.45      0.58      0.29     84.03
03:32:24 PM     all     12.71      0.00      2.57      0.57      0.57     83.57
03:32:25 PM     all     12.48      0.00      2.44      0.57      0.57     83.93
03:32:26 PM     all     12.70      0.00      2.02      0.43      0.29     84.56
03:32:27 PM     all     13.06      0.00      1.72      0.72      0.43     84.07
03:32:28 PM     all     12.21      0.00      2.59      0.72      0.43     84.05
03:32:29 PM     all     12.81      0.00      2.16      0.43      0.43     84.17
03:32:30 PM     all     12.66      0.00      2.16      0.72      0.43     84.03
03:32:31 PM     all     12.91      0.00      2.30      0.57      0.29     83.93
