Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

04:05:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:05:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:06:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:06:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:06:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:06:03 PM     all      7.07      0.00      0.38      0.00      0.00     92.55
04:06:04 PM     all      7.78      0.00      7.28      0.00      0.00     84.94
04:06:05 PM     all      4.01      0.00      8.51      0.00      0.00     87.48
04:06:06 PM     all      3.75      0.00      8.88      0.00      0.00     87.38
04:06:07 PM     all      3.88      0.00      8.89      0.00      0.00     87.23
04:06:08 PM     all      4.75      0.00      7.75      0.00      0.00     87.50
04:06:09 PM     all     30.86      0.00     10.38      0.00      0.13     58.63
04:06:10 PM     all     53.28      0.00     12.30      0.00      0.41     34.02
04:06:11 PM     all     56.15      0.00     11.61      0.00      0.14     32.10
04:06:12 PM     all     20.39      0.00     11.37      0.00      0.42     67.82
04:06:13 PM     all     18.42      0.00     10.80      0.00      0.42     70.36
04:06:14 PM     all     16.43      0.00      3.34      0.00      0.28     79.94
04:06:15 PM     all     12.69      0.00      1.67      0.00      0.42     85.22
04:06:16 PM     all     12.15      0.00      1.96      0.00      0.42     85.47
04:06:17 PM     all     12.57      0.00      1.96      0.14      0.42     84.92
04:06:18 PM     all     25.48      0.00      2.62      0.00      0.41     71.49
04:06:19 PM     all     13.37      0.00      1.81      0.00      0.42     84.40
04:06:20 PM     all     12.71      0.00      1.54      0.00      0.42     85.34
04:06:21 PM     all     12.32      0.00      1.68      0.00      0.42     85.57
04:06:22 PM     all     11.87      0.00      2.09      0.00      0.42     85.61
04:06:23 PM     all     12.89      0.00      1.68      0.00      0.28     85.15
04:06:24 PM     all     12.15      0.00      1.96      0.00      0.56     85.34
04:06:25 PM     all     12.18      0.00      1.82      0.00      0.28     85.71
04:06:26 PM     all     12.59      0.00      2.10      0.00      0.28     85.03
04:06:27 PM     all     12.08      0.00      1.97      0.00      0.28     85.67
04:06:28 PM     all     12.20      0.00      2.24      0.00      0.28     85.27
04:06:29 PM     all     14.23      0.00      1.95      0.00      0.56     83.26
04:06:30 PM     all     11.76      0.00      2.38      0.00      0.28     85.57
04:06:31 PM     all     11.89      0.00      2.10      0.00      0.56     85.45
04:06:32 PM     all     12.48      0.00      1.96      0.00      0.28     85.27
04:06:33 PM     all     12.34      0.00      1.96      0.00      0.56     85.13
04:06:34 PM     all     12.17      0.00      2.10      0.00      0.42     85.31
04:06:35 PM     all     11.87      0.00      2.23      0.00      0.42     85.47
04:06:36 PM     all     12.48      0.00      1.54      0.00      0.28     85.69
04:06:37 PM     all     11.85      0.00      2.37      0.00      0.56     85.22
04:06:38 PM     all     12.71      0.00      1.82      0.00      0.28     85.20
04:06:39 PM     all     11.75      0.00      2.38      0.00      0.28     85.59
04:06:40 PM     all     11.85      0.00      2.23      0.00      0.70     85.22
04:06:41 PM     all     11.22      0.00      2.66      0.00      0.42     85.69
04:06:42 PM     all     11.90      0.00      2.24      0.00      0.28     85.57
04:06:43 PM     all     12.03      0.00      2.24      0.00      0.56     85.17
04:06:44 PM     all     11.79      0.00      2.36      0.00      0.14     85.71
04:06:45 PM     all     11.62      0.00      2.35      0.00      0.41     85.62
04:06:46 PM     all     12.62      0.00      1.40      0.00      0.28     85.69
04:06:47 PM     all     11.44      0.00      2.65      0.00      0.56     85.36
04:06:48 PM     all     11.87      0.00      2.23      0.14      0.42     85.34
04:06:49 PM     all     12.50      0.00      1.97      0.00      0.14     85.39
04:06:50 PM     all     12.34      0.00      2.10      0.00      0.28     85.27
04:06:51 PM     all     12.34      0.00      1.68      0.00      0.56     85.41
04:06:52 PM     all     12.15      0.00      2.23      0.00      0.42     85.20
04:06:53 PM     all     12.18      0.00      1.96      0.00      0.56     85.29
04:06:54 PM     all     11.28      0.00      2.65      0.00      0.14     85.93
04:06:55 PM     all     11.98      0.00      2.75      0.00      0.55     84.71
04:06:56 PM     all     11.81      0.00      2.08      0.00      0.42     85.69
04:06:57 PM     all     11.89      0.00      2.52      0.00      0.28     85.31
04:06:58 PM     all     11.59      0.00      2.51      0.00      0.42     85.47
04:06:59 PM     all     12.17      0.00      1.82      0.00      0.42     85.59
04:07:00 PM     all     12.36      0.00      1.54      0.00      0.42     85.67
04:07:01 PM     all     13.22      0.00      1.69      0.00      0.14     84.95
04:07:02 PM     all     12.55      0.00      1.53      0.00      0.70     85.22
04:07:03 PM     all     12.87      0.00      1.26      0.00      0.28     85.59
04:07:04 PM     all     11.73      0.00      2.23      0.00      0.56     85.47
04:07:05 PM     all     12.87      0.00      1.68      0.00      0.28     85.17
04:07:06 PM     all     12.04      0.00      2.10      0.00      0.14     85.71
04:07:07 PM     all     11.90      0.00      2.24      0.00      0.56     85.29
04:07:08 PM     all     12.45      0.00      1.82      0.00      0.28     85.45
04:07:09 PM     all     11.59      0.00      2.23      0.00      0.70     85.47
04:07:10 PM     all     12.57      0.00      1.96      0.00      0.28     85.20
04:07:11 PM     all     12.03      0.00      1.96      0.00      0.42     85.59
04:07:12 PM     all     12.03      0.00      2.10      0.00      0.42     85.45
04:07:13 PM     all     12.01      0.00      2.09      0.00      0.42     85.47
04:07:14 PM     all     12.18      0.00      1.82      0.00      0.42     85.57
04:07:15 PM     all     12.32      0.00      1.82      0.00      0.28     85.57
04:07:16 PM     all     12.18      0.00      2.24      0.00      0.56     85.01
04:07:17 PM     all     12.11      0.00      2.11      0.00      0.14     85.63
04:07:18 PM     all     11.97      0.00      2.11      0.00      0.14     85.77
04:07:19 PM     all     11.94      0.00      2.36      0.00      0.69     85.00
04:07:20 PM     all     11.78      0.00      2.10      0.00      0.42     85.69
04:07:21 PM     all     12.15      0.00      2.23      0.00      0.42     85.20
04:07:22 PM     all     12.22      0.00      1.97      0.00      0.42     85.39
04:07:23 PM     all     12.08      0.00      2.53      0.00      0.28     85.11
04:07:24 PM     all     12.20      0.00      2.24      0.00      0.42     85.13
04:07:25 PM     all     12.38      0.00      1.69      0.00      0.28     85.65
04:07:26 PM     all     12.50      0.00      1.69      0.00      0.14     85.67
04:07:27 PM     all     12.73      0.00      1.68      0.00      0.84     84.76
04:07:28 PM     all     12.34      0.00      1.82      0.14      0.28     85.41
04:07:29 PM     all     12.55      0.00      1.55      0.00      0.00     85.90
04:07:30 PM     all     12.04      0.00      2.38      0.00      0.42     85.15
04:07:31 PM     all     11.47      0.00      2.52      0.00      0.70     85.31
04:07:32 PM     all     12.17      0.00      1.82      0.00      0.42     85.59
04:07:33 PM     all     12.92      0.00      1.39      0.00      0.42     85.28
04:07:34 PM     all     12.29      0.00      1.96      0.00      0.42     85.34
04:07:35 PM     all     12.31      0.00      1.82      0.00      0.42     85.45
04:07:36 PM     all     12.06      0.00      1.96      0.00      0.42     85.55
04:07:37 PM     all     12.55      0.00      1.81      0.00      0.28     85.36
04:07:38 PM     all     12.03      0.00      1.96      0.00      0.14     85.87
04:07:39 PM     all     11.84      0.00      2.23      0.00      0.70     85.24
04:07:40 PM     all     12.03      0.00      1.96      0.00      0.42     85.59
04:07:41 PM     all      1.52      0.00      0.13      0.00      0.13     98.23
04:07:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:07:43 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
04:07:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
