Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

04:37:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:37:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:37:50 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
04:37:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:37:52 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
04:37:53 PM     all     13.22      0.00      3.78      0.00      0.00     83.00
04:37:54 PM     all      4.12      0.00      8.50      0.00      0.00     87.38
04:37:55 PM     all      4.14      0.00      8.40      0.00      0.00     87.47
04:37:56 PM     all      4.25      0.00      8.38      0.00      0.00     87.38
04:37:57 PM     all      4.38      0.00      8.14      0.00      0.00     87.48
04:37:58 PM     all     19.74      0.00      8.46      0.00      0.00     71.79
04:37:59 PM     all     43.09      0.00     10.26      0.00      0.27     46.37
04:38:00 PM     all     53.72      0.00     10.74      0.00      0.28     35.26
04:38:01 PM     all     19.58      0.00     11.61      0.00      0.28     68.53
04:38:02 PM     all     17.53      0.00     11.36      0.00      0.28     70.83
04:38:03 PM     all     17.41      0.00      6.69      0.00      0.42     75.49
04:38:04 PM     all     13.45      0.00      2.52      0.00      0.42     83.61
04:38:05 PM     all     12.31      0.00      2.24      0.00      0.28     85.17
04:38:06 PM     all     12.43      0.00      2.23      0.00      0.28     85.06
04:38:07 PM     all     12.66      0.00      1.95      0.00      0.42     84.98
04:38:08 PM     all     12.29      0.00      2.51      0.00      0.28     84.92
04:38:09 PM     all     12.62      0.00      1.82      0.00      0.42     85.13
04:38:10 PM     all     11.63      0.00      2.49      0.00      0.28     85.60
04:38:11 PM     all     12.01      0.00      2.09      0.00      0.28     85.61
04:38:12 PM     all     12.03      0.00      2.10      0.00      0.28     85.59
04:38:13 PM     all     11.73      0.00      2.65      0.00      0.28     85.34
04:38:14 PM     all     11.68      0.00      2.23      0.00      0.28     85.81
04:38:15 PM     all     11.10      0.00      2.91      0.00      0.42     85.58
04:38:16 PM     all     11.68      0.00      2.50      0.00      0.14     85.67
04:38:17 PM     all     11.48      0.00      2.49      0.00      0.55     85.48
04:38:18 PM     all     13.04      0.00      1.82      0.00      0.28     84.85
04:38:19 PM     all     12.20      0.00      1.96      0.00      0.28     85.55
04:38:20 PM     all     12.20      0.00      2.38      0.00      0.28     85.13
04:38:21 PM     all     13.95      0.00      1.95      0.00      0.56     83.54
04:38:22 PM     all     12.08      0.00      2.11      0.00      0.14     85.67
04:38:23 PM     all     12.34      0.00      1.68      0.00      0.42     85.55
04:38:24 PM     all     12.08      0.00      2.11      0.00      0.14     85.67
04:38:25 PM     all     12.36      0.00      1.83      0.00      0.14     85.67
04:38:26 PM     all     12.55      0.00      1.53      0.00      0.84     85.08
04:38:27 PM     all     12.78      0.00      1.26      0.00      0.28     85.67
04:38:28 PM     all     12.32      0.00      1.82      0.00      0.42     85.43
04:38:29 PM     all     12.57      0.00      1.82      0.14      0.42     85.06
04:38:30 PM     all     12.57      0.00      2.09      0.00      0.42     84.92
04:38:31 PM     all     12.46      0.00      1.68      0.00      0.28     85.57
04:38:32 PM     all     11.76      0.00      2.38      0.00      0.42     85.43
04:38:33 PM     all     12.61      0.00      1.68      0.00      0.28     85.43
04:38:34 PM     all     12.85      0.00      1.40      0.00      0.42     85.34
04:38:35 PM     all     11.73      0.00      2.79      0.00      0.42     85.06
04:38:36 PM     all     12.39      0.00      1.83      0.28      0.28     85.21
04:38:37 PM     all     12.08      0.00      2.11      0.00      0.14     85.67
04:38:38 PM     all     12.34      0.00      1.68      0.14      0.14     85.69
04:38:39 PM     all     12.13      0.00      2.09      0.00      0.70     85.08
04:38:40 PM     all     12.24      0.00      1.95      0.00      0.42     85.40
04:38:41 PM     all     12.71      0.00      1.82      0.00      0.28     85.20
04:38:42 PM     all     12.24      0.00      2.11      0.00      0.28     85.37
04:38:43 PM     all     12.50      0.00      1.83      0.00      0.28     85.39
04:38:44 PM     all     12.25      0.00      1.83      0.00      0.28     85.63
04:38:45 PM     all     12.52      0.00      1.69      0.00      0.00     85.79
04:38:46 PM     all     13.29      0.00      1.82      0.00      0.56     84.34
04:38:47 PM     all     12.80      0.00      1.67      0.00      0.70     84.84
04:38:48 PM     all     11.39      0.00      2.95      0.00      0.14     85.51
04:38:49 PM     all     12.10      0.00      2.11      0.00      0.14     85.65
04:38:50 PM     all     11.85      0.00      2.37      0.14      0.42     85.22
04:38:51 PM     all     12.13      0.00      2.09      0.00      0.56     85.22
04:38:52 PM     all     11.94      0.00      1.97      0.00      0.28     85.81
04:38:53 PM     all     12.57      0.00      1.96      0.00      0.56     84.92
04:38:54 PM     all     12.03      0.00      2.10      0.00      0.42     85.45
04:38:55 PM     all     12.22      0.00      1.97      0.00      0.14     85.67
04:38:56 PM     all     12.20      0.00      1.82      0.00      0.56     85.41
04:38:57 PM     all     12.22      0.00      1.97      0.00      0.00     85.81
04:38:58 PM     all     11.75      0.00      2.24      0.00      0.84     85.17
04:38:59 PM     all     12.34      0.00      1.96      0.00      0.28     85.41
04:39:00 PM     all     12.36      0.00      1.69      0.00      0.28     85.67
04:39:01 PM     all     12.38      0.00      1.97      0.00      0.14     85.51
04:39:02 PM     all     12.90      0.00      1.54      0.00      0.42     85.13
04:39:03 PM     all     13.31      0.00      1.54      0.00      0.42     84.73
04:39:04 PM     all     12.22      0.00      1.97      0.00      0.28     85.53
