Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

04:32:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:32:16 AM     all      0.00      0.00      0.00      0.12      0.00     99.88
04:32:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:20 AM     all     13.58      0.00      4.78      0.00      0.00     81.64
04:32:21 AM     all      3.63      0.00      8.90      0.00      0.00     87.47
04:32:22 AM     all      4.00      0.00      8.62      0.00      0.00     87.38
04:32:23 AM     all      4.26      0.00      8.26      0.00      0.00     87.48
04:32:24 AM     all      3.75      0.00      8.88      0.00      0.00     87.38
04:32:25 AM     all     21.96      0.00      9.82      0.13      0.26     67.83
04:32:26 AM     all     27.09      0.00     14.02      0.40      0.27     58.22
04:32:27 AM     all     31.73      0.00     12.05      5.49      0.00     50.74
04:32:28 AM     all     58.09      0.00     13.21      0.27      0.27     28.17
04:32:29 AM     all     36.73      0.00     13.27      0.80      0.27     48.93
04:32:30 AM     all     18.03      0.00      8.18      0.83      0.28     72.68
04:32:31 AM     all     21.58      0.00      3.18      0.55      0.28     74.41
04:32:32 AM     all     13.71      0.00      3.19      0.69      0.28     82.13
04:32:33 AM     all     14.77      0.00      4.10      0.68      0.27     80.16
04:32:34 AM     all     12.82      0.00      2.28      0.71      0.28     83.90
04:32:35 AM     all     13.62      0.00      1.42      0.71      0.28     83.97
04:32:36 AM     all     15.55      0.00      2.00      0.57      0.29     81.60
04:32:37 AM     all     15.66      0.00      2.12      0.71      0.42     81.10
04:32:38 AM     all     14.47      0.00      3.23      0.70      0.14     81.46
04:32:39 AM     all     14.53      0.00      2.68      0.56      0.28     81.95
04:32:40 AM     all     16.29      0.00      2.69      0.71      0.28     80.03
04:32:41 AM     all     15.01      0.00      5.09      0.67      0.27     78.95
04:32:42 AM     all     14.97      0.00      5.48      0.80      0.27     78.48
04:32:43 AM     all     15.94      0.00      2.38      0.56      0.14     80.98
04:32:44 AM     all     13.58      0.00      3.02      0.55      0.27     82.58
04:32:45 AM     all     15.71      0.00      2.10      0.56      0.28     81.35
04:32:46 AM     all     16.32      0.00      2.25      0.70      0.28     80.45
04:32:47 AM     all     17.17      0.00      1.86      0.57      0.29     80.11
04:32:48 AM     all     15.16      0.00      2.72      0.72      0.14     81.26
04:32:49 AM     all     16.71      0.00      4.01      0.69      0.41     78.18
04:32:50 AM     all     15.83      0.00      5.05      0.68      0.27     78.17
