Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

02:24:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:24:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:51 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
02:24:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:54 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:24:55 PM     all     13.17      0.00      5.27      0.00      0.13     81.43
02:24:56 PM     all      4.26      0.00      8.26      0.00      0.00     87.48
02:24:57 PM     all      3.62      0.00      9.00      0.00      0.00     87.38
02:24:58 PM     all      3.63      0.00      8.89      0.00      0.00     87.48
02:24:59 PM     all      3.50      0.00      9.12      0.00      0.00     87.38
02:25:00 PM     all     25.55      0.00      9.16      0.13      0.13     65.03
02:25:01 PM     all     39.32      0.00     12.05      0.27      0.27     48.08
02:25:02 PM     all     58.77      0.00     11.92      0.27      0.27     28.77
02:25:03 PM     all     32.73      0.00     12.34      0.28      0.28     54.37
02:25:04 PM     all     18.74      0.00     11.89      0.14      0.42     68.81
02:25:05 PM     all     26.40      0.00      6.28      0.28      0.28     66.76
02:25:06 PM     all     33.76      0.00      2.81      0.28      0.42     62.73
02:25:07 PM     all     24.30      0.00      2.25      0.28      0.42     72.75
02:25:08 PM     all     12.22      0.00      2.39      0.14      0.28     84.97
02:25:09 PM     all     12.34      0.00      2.81      0.14      0.42     84.29
02:25:10 PM     all     12.22      0.00      2.11      0.28      0.28     85.11
02:25:11 PM     all     13.12      0.00      2.12      0.28      0.42     84.06
02:25:12 PM     all     12.50      0.00      1.99      0.57      0.28     84.66
02:25:13 PM     all     12.71      0.00      2.26      0.14      0.71     84.18
02:25:14 PM     all     13.05      0.00      1.70      0.14      0.28     84.82
02:25:15 PM     all     12.18      0.00      2.27      0.42      0.42     84.70
02:25:16 PM     all     13.40      0.00      1.83      0.14      0.42     84.20
02:25:17 PM     all     12.83      0.00      1.69      0.14      0.56     84.77
02:25:18 PM     all     12.20      0.00      2.13      0.28      0.28     85.11
02:25:19 PM     all     12.06      0.00      2.13      0.14      0.43     85.25
02:25:20 PM     all     12.31      0.00      2.12      0.57      0.42     84.58
02:25:21 PM     all     12.16      0.00      2.12      0.28      0.42     85.01
02:25:22 PM     all     13.62      0.00      1.84      0.14      0.28     84.11
02:25:23 PM     all     12.15      0.00      2.12      0.42      0.56     84.75
02:25:24 PM     all     12.46      0.00      1.84      0.28      0.14     85.27
02:25:25 PM     all     13.26      0.00      2.12      0.14      0.85     83.64
02:25:26 PM     all     12.23      0.00      2.13      0.14      0.28     85.21
02:25:27 PM     all     12.48      0.00      1.99      0.14      0.43     84.96
02:25:28 PM     all     12.64      0.00      1.85      0.28      0.28     84.94
02:25:29 PM     all     12.07      0.00      2.27      0.14      0.57     84.94
02:25:30 PM     all     12.41      0.00      2.14      0.00      0.14     85.31
02:25:31 PM     all     12.41      0.00      1.97      0.42      0.56     84.63
02:25:32 PM     all     12.41      0.00      2.12      0.28      0.14     85.05
02:25:33 PM     all     12.61      0.00      1.96      0.14      0.84     84.45
02:25:34 PM     all     12.29      0.00      1.69      0.42      0.00     85.59
02:25:35 PM     all      3.09      0.00      0.39     10.70      0.39     85.44
02:25:36 PM     all      0.13      0.00      0.00     12.27      0.13     87.48
02:25:37 PM     all      0.00      0.00      0.00     12.70      0.00     87.30
02:25:38 PM     all      4.73      0.00      1.05     18.79      0.13     75.30
02:25:39 PM     all      8.33      0.00      2.19     10.52      0.41     78.55
02:25:40 PM     all     12.62      0.00      1.70      0.28      0.28     85.11
02:25:41 PM     all     12.18      0.00      2.12      0.14      0.57     84.99
02:25:42 PM     all     12.59      0.00      1.84      0.42      0.28     84.87
02:25:43 PM     all     12.46      0.00      2.41      0.28      0.42     84.42
02:25:44 PM     all     13.28      0.00      1.41      0.28      0.28     84.75
02:25:45 PM     all     13.03      0.00      1.42      0.14      0.71     84.70
02:25:46 PM     all     12.73      0.00      1.84      0.28      0.42     84.72
02:25:47 PM     all     11.91      0.00      2.41      0.28      0.28     85.11
02:25:48 PM     all     12.11      0.00      2.54      0.14      0.42     84.79
02:25:49 PM     all     12.93      0.00      1.56      0.14      0.57     84.80
02:25:50 PM     all     12.62      0.00      1.84      0.43      0.28     84.82
02:25:51 PM     all     12.18      0.00      2.41      0.28      0.28     84.84
02:25:52 PM     all     12.68      0.00      1.97      0.14      0.42     84.79
02:25:53 PM     all     12.61      0.00      1.96      0.28      0.70     84.45
02:25:54 PM     all     12.68      0.00      1.57      0.43      0.43     84.90
02:25:55 PM     all     13.78      0.00      2.41      0.14      0.43     83.24
02:25:56 PM     all     12.46      0.00      2.27      0.28      0.28     84.70
02:25:57 PM     all     12.62      0.00      1.84      0.57      0.57     84.40
02:25:58 PM     all     12.91      0.00      1.70      0.00      0.28     85.11
02:25:59 PM     all     12.27      0.00      2.26      0.28      0.56     84.63
02:26:00 PM     all     13.58      0.00      1.41      0.28      0.28     84.44
