Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

02:09:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:09:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:09:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:09:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:09:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:09:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:09:53 AM     all     10.30      0.00      0.75      0.00      0.00     88.94
02:09:54 AM     all      4.76      0.00      8.14      0.00      0.00     87.11
02:09:55 AM     all      4.26      0.00      8.27      0.00      0.00     87.47
02:09:56 AM     all      4.12      0.00      8.49      0.00      0.00     87.39
02:09:57 AM     all      3.63      0.00      8.90      0.00      0.00     87.47
02:09:58 AM     all      4.25      0.00      8.88      0.00      0.00     86.88
02:09:59 AM     all     39.43      0.00     12.38      0.27      0.27     47.64
02:10:00 AM     all     35.68      0.00     12.16      0.27      0.27     51.62
02:10:01 AM     all     50.07      0.00     12.38      0.41      0.27     36.87
02:10:02 AM     all     50.14      0.00     12.91      0.27      0.27     36.41
02:10:03 AM     all     18.99      0.00     11.59      0.28      0.28     68.85
02:10:04 AM     all     13.98      0.00      1.98      0.56      0.28     83.19
02:10:05 AM     all     13.44      0.00      1.84      0.42      0.42     83.88
02:10:06 AM     all     14.14      0.00      2.12      0.42      0.14     83.17
02:10:07 AM     all     14.06      0.00      1.85      0.57      0.43     83.10
02:10:08 AM     all     13.78      0.00      1.99      0.57      0.43     83.24
02:10:09 AM     all     13.39      0.00      2.14      0.28      0.43     83.76
02:10:10 AM     all     14.67      0.00      1.42      0.43      0.28     83.19
02:10:11 AM     all     13.14      0.00      2.00      0.57      0.14     84.14
02:10:12 AM     all     13.19      0.00      2.27      0.28      0.43     83.83
02:10:13 AM     all     13.35      0.00      1.85      0.28      0.43     84.09
02:10:14 AM     all     13.66      0.00      2.28      0.28      0.28     83.50
02:10:15 AM     all     13.33      0.00      1.99      0.14      0.28     84.26
02:10:16 AM     all     12.93      0.00      1.99      0.43      0.28     84.38
02:10:17 AM     all     12.80      0.00      2.13      0.14      0.57     84.35
02:10:18 AM     all     12.62      0.00      2.13      0.85      0.28     84.11
02:10:19 AM     all     12.48      0.00      1.99      0.57      0.28     84.68
02:10:20 AM     all     13.15      0.00      1.98      0.28      0.42     84.16
02:10:21 AM     all     12.73      0.00      1.70      0.71      0.28     84.58
02:10:22 AM     all     12.62      0.00      1.99      0.43      0.28     84.68
02:10:23 AM     all     13.15      0.00      1.56      0.57      0.28     84.44
02:10:24 AM     all     12.59      0.00      1.98      0.14      0.42     84.87
02:10:25 AM     all     12.69      0.00      1.83      0.42      0.28     84.77
02:10:26 AM     all     12.78      0.00      1.70      0.14      0.14     85.23
02:10:27 AM     all     12.83      0.00      1.97      0.14      0.28     84.77
02:10:28 AM     all     12.83      0.00      3.10      1.41      0.42     82.23
02:10:29 AM     all     12.27      0.00      2.26      0.28      0.28     84.91
02:10:30 AM     all     12.87      0.00      1.56      0.28      0.14     85.15
02:10:31 AM     all     12.61      0.00      2.24      0.56      0.42     84.17
02:10:32 AM     all     12.96      0.00      1.55      0.28      0.28     84.93
02:10:33 AM     all     12.85      0.00      1.54      1.82      0.28     83.52
02:10:34 AM     all      5.81      0.00      1.19     13.87      0.13     79.00
02:10:35 AM     all      2.19      0.00      0.13     13.11      0.00     84.58
02:10:36 AM     all      1.14      0.00      0.13     12.58      0.13     86.02
02:10:37 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:10:38 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:10:39 AM     all      0.00      0.00      0.00     12.20      0.00     87.80
02:10:40 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:10:41 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
02:10:42 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
02:10:43 AM     all      1.52      0.00      0.38     18.63      0.00     79.47
02:10:44 AM     all      0.00      0.00      0.00     18.07      0.13     81.81
02:10:45 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:10:46 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
02:10:47 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:10:48 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:10:49 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:10:50 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:10:51 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
02:10:52 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:10:53 AM     all      1.90      0.00      0.25     13.20      0.13     84.52
02:10:54 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:10:55 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:10:56 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
02:10:57 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:10:58 AM     all      0.00      0.00      0.13     12.27      0.00     87.61
02:10:59 AM     all      1.90      0.00      0.38     13.07      0.13     84.52
02:11:00 AM     all      0.00      0.00      0.00     21.38      0.00     78.62
02:11:01 AM     all      2.56      0.00      0.77     16.92      0.13     79.62
02:11:02 AM     all      0.38      0.00      0.00     12.75      0.00     86.87
02:11:03 AM     all     10.65      0.00      1.94      5.53      0.41     81.47
02:11:04 AM     all     13.35      0.00      2.13      0.43      0.28     83.81
02:11:05 AM     all     13.92      0.00      1.14      0.43      0.28     84.23
02:11:06 AM     all     12.34      0.00      2.55      0.43      0.43     84.26
02:11:07 AM     all     12.64      0.00      2.13      0.43      0.43     84.38
02:11:08 AM     all     13.17      0.00      1.98      0.28      0.28     84.28
02:11:09 AM     all     12.77      0.00      2.27      0.28      0.28     84.40
02:11:10 AM     all     13.09      0.00      1.85      0.43      0.00     84.64
02:11:11 AM     all     12.89      0.00      2.12      0.42      0.57     83.99
02:11:12 AM     all     12.66      0.00      2.13      0.28      0.28     84.64
02:11:13 AM     all     13.68      0.00      2.26      0.42      0.42     83.22
02:11:14 AM     all     12.75      0.00      2.83      0.57      0.28     83.57
02:11:15 AM     all     13.82      0.00      1.57      0.28      0.43     83.90
02:11:16 AM     all     13.19      0.00      2.27      0.43      0.28     83.83
02:11:17 AM     all     13.39      0.00      1.57      0.57      0.28     84.19
02:11:18 AM     all     13.07      0.00      1.85      0.28      0.28     84.52
02:11:19 AM     all     13.27      0.00      1.43      0.43      0.43     84.45
02:11:20 AM     all     12.77      0.00      1.84      0.43      0.43     84.54
02:11:21 AM     all     12.70      0.00      2.28      0.29      0.29     84.45
02:11:22 AM     all     13.01      0.00      2.26      0.28      0.42     84.02
02:11:23 AM     all     12.54      0.00      2.54      0.56      0.14     84.23
02:11:24 AM     all     11.64      0.00      2.95      0.56      0.42     84.43
02:11:25 AM     all     12.54      0.00      2.25      0.14      0.28     84.79
02:11:26 AM     all     12.62      0.00      1.70      0.14      0.28     85.25
02:11:27 AM     all     12.29      0.00      2.12      0.42      0.28     84.89
02:11:28 AM     all     12.15      0.00      2.54      0.42      0.28     84.60
02:11:29 AM     all     13.12      0.00      1.55      0.28      0.28     84.77
02:11:30 AM     all     12.68      0.00      1.83      0.28      0.14     85.07
02:11:31 AM     all     12.80      0.00      1.97      0.28      0.28     84.67
02:11:32 AM     all     14.29      0.00      1.41      0.42      0.28     83.59
02:11:33 AM     all      7.14      0.00      0.94      8.22      0.27     83.42
02:11:34 AM     all      5.01      0.00      0.66     13.19      0.13     81.00
02:11:35 AM     all      2.83      0.00      0.90     14.16      0.13     81.98
02:11:36 AM     all      1.14      0.00      0.13     12.82      0.13     85.79
02:11:37 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:11:38 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
02:11:39 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:11:40 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:11:41 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:11:42 AM     all      1.27      0.00      0.25     12.93      0.13     85.42
02:11:43 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
02:11:44 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
02:11:45 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:11:46 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
02:11:47 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
02:11:48 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
02:11:49 AM     all      0.13      0.00      0.00     12.27      0.00     87.61
02:11:50 AM     all      0.13      0.00      0.00     12.20      0.00     87.67
02:11:51 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
02:11:52 AM     all      0.63      0.00      0.38     13.16      0.00     85.82
02:11:53 AM     all      1.13      0.00      0.13     12.31      0.13     86.31
02:11:54 AM     all      0.00      0.00      0.13     12.17      0.00     87.70
02:11:55 AM     all      0.13      0.00      0.00     12.28      0.13     87.47
02:11:56 AM     all      0.00      0.00      0.13     12.28      0.00     87.59
02:11:57 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
02:11:58 AM     all      1.92      0.00      0.38     13.57      0.13     83.99
02:11:59 AM     all      0.50      0.00      0.00     12.23      0.00     87.26
02:12:00 AM     all      1.27      0.00      0.13     16.82      0.00     81.78
02:12:01 AM     all      5.70      0.00      1.19     11.13      0.13     81.85
02:12:02 AM     all     14.77      0.00      1.85      0.57      0.28     82.53
02:12:03 AM     all     13.74      0.00      2.12      0.28      0.42     83.43
02:12:04 AM     all     12.77      0.00      1.99      0.28      0.28     84.68
02:12:05 AM     all     11.83      0.00      2.68      0.42      0.42     84.65
02:12:06 AM     all     12.52      0.00      2.25      0.56      0.28     84.39
02:12:07 AM     all     12.62      0.00      1.99      0.43      0.28     84.68
02:12:08 AM     all     12.78      0.00      2.41      0.14      0.28     84.38
02:12:09 AM     all     20.93      0.00      2.12      0.57      0.28     76.10
02:12:10 AM     all     18.96      0.00      2.39      0.56      0.42     77.67
02:12:11 AM     all     13.37      0.00      1.56      1.00      0.28     83.78
02:12:12 AM     all     12.66      0.00      2.28      0.28      0.43     84.35
02:12:13 AM     all     14.25      0.00      1.99      0.28      0.28     83.19
02:12:14 AM     all     12.93      0.00      2.13      0.28      0.43     84.23
02:12:15 AM     all     12.89      0.00      2.69      0.14      0.14     84.14
02:12:16 AM     all     12.59      0.00      2.43      2.86      0.43     81.69
02:12:17 AM     all     13.39      0.00      1.71      0.28      0.28     84.33
02:12:18 AM     all     12.66      0.00      1.85      0.14      0.43     84.92
02:12:19 AM     all     13.27      0.00      1.71      0.14      0.29     84.59
02:12:20 AM     all     12.68      0.00      1.99      0.43      0.14     84.76
02:12:21 AM     all     12.61      0.00      2.27      0.28      0.71     84.14
02:12:22 AM     all     12.41      0.00      2.14      0.14      0.14     85.16
02:12:23 AM     all     13.76      0.00      1.99      0.28      0.28     83.69
02:12:24 AM     all     12.34      0.00      2.27      0.43      0.28     84.68
02:12:25 AM     all     12.01      0.00      2.68      0.28      0.28     84.75
02:12:26 AM     all     12.54      0.00      2.11      0.42      0.28     84.65
02:12:27 AM     all      5.31      0.00      0.66     12.60      0.27     81.17
02:12:28 AM     all      2.44      0.00      0.26     12.84      0.13     84.34
02:12:29 AM     all      1.27      0.00      0.13     12.94      0.13     85.53
02:12:30 AM     all      2.72      0.00      0.65     12.81      0.13     83.70
02:12:31 AM     all      1.93      0.00      0.26     12.32      0.00     85.49
02:12:32 AM     all      2.69      0.00      0.26     13.33      0.13     83.59
