Linux 4.4.0-57-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

01:27:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:27:03 PM     all      0.00      0.00      0.00     11.84      0.13     88.04
01:27:04 PM     all      0.00      0.00      0.00     12.08      0.00     87.92
01:27:05 PM     all      0.00      0.00      0.00     11.96      0.00     88.04
01:27:06 PM     all      0.12      0.00      0.00      1.12      0.12     98.63
01:27:07 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
01:27:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:27:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:27:10 PM     all      8.59      0.00      0.88      0.00      0.00     90.53
01:27:11 PM     all      7.38      0.00      7.38      0.00      0.00     85.23
01:27:12 PM     all      4.26      0.00      8.27      0.00      0.00     87.47
01:27:13 PM     all      3.76      0.00      8.77      0.00      0.00     87.47
01:27:14 PM     all      4.51      0.00      8.01      0.00      0.00     87.48
01:27:15 PM     all      3.75      0.00      8.76      0.00      0.00     87.48
01:27:16 PM     all     33.92      0.00     11.17      0.27      0.27     54.36
01:27:17 PM     all     28.57      0.00     14.15      0.27      0.27     56.73
01:27:18 PM     all     46.92      0.00     13.54      0.27      0.41     38.85
01:27:19 PM     all     48.08      0.00     12.74      0.55      0.27     38.36
01:27:20 PM     all     57.36      0.00     12.93      0.69      0.14     28.89
01:27:21 PM     all     24.90      0.00      5.67      0.69      0.41     68.33
01:27:22 PM     all     14.80      0.00      3.60      0.83      0.41     80.36
01:27:23 PM     all     14.23      0.00      3.24      0.99      0.42     81.13
01:27:24 PM     all     13.84      0.00      2.68      0.71      0.28     82.49
01:27:25 PM     all     13.05      0.00      4.53      0.82      0.55     81.04
01:27:26 PM     all     13.43      0.00      1.86      1.00      0.43     83.29
01:27:27 PM     all     13.89      0.00      3.75      0.83      0.42     81.11
01:27:28 PM     all     14.17      0.00      3.79      0.84      0.28     80.93
01:27:29 PM     all     15.09      0.00      3.67      0.85      0.56     79.83
01:27:30 PM     all     16.32      0.00      4.04      0.98      0.28     78.38
01:27:31 PM     all     14.71      0.00      3.11      0.85      0.42     80.91
01:27:32 PM     all     14.45      0.00      2.00      0.72      0.29     82.55
01:27:33 PM     all      7.77      0.00      4.16      9.92      0.40     77.75
01:27:34 PM     all      8.03      0.00      1.63      6.26      0.27     83.81
01:27:35 PM     all     14.75      0.00      2.55      0.43      0.28     81.99
01:27:36 PM     all     15.67      0.00      2.42      0.57      0.43     80.91
01:27:37 PM     all     15.13      0.00      2.45      0.58      0.29     81.56
01:27:38 PM     all     16.31      0.00      2.15      0.72      0.43     80.40
01:27:39 PM     all     16.00      0.00      2.57      0.71      0.43     80.29
01:27:40 PM     all     15.68      0.00      2.73      0.43      0.43     80.72
01:27:41 PM     all     15.15      0.00      2.31      0.58      0.43     81.53
01:27:42 PM     all     12.77      0.00      2.30      0.57      0.43     83.93
01:27:43 PM     all     16.12      0.00      2.73      0.72      0.29     80.14
01:27:44 PM     all     15.47      0.00      2.58      0.57      0.43     80.95
01:27:45 PM     all     15.59      0.00      2.15      0.57      0.43     81.26
01:27:46 PM     all     15.45      0.00      2.29      0.86      0.29     81.12
01:27:47 PM     all     16.71      0.00      2.43      0.71      0.43     79.71
01:27:48 PM     all     14.88      0.00      3.15      0.57      0.29     81.12
01:27:49 PM     all     15.42      0.00      2.59      0.43      0.43     81.12
01:27:50 PM     all     15.27      0.00      2.31      0.72      0.43     81.27
01:27:51 PM     all     15.42      0.00      3.82      0.57      0.42     79.77
01:27:52 PM     all     14.86      0.00      3.29      0.71      0.29     80.86
01:27:53 PM     all     16.55      0.00      2.28      0.57      0.43     80.17
01:27:54 PM     all     15.46      0.00      2.41      0.71      0.28     81.13
01:27:55 PM     all     15.49      0.00      2.30      0.72      0.43     81.06
01:27:56 PM     all     13.53      0.00      1.87      1.01      0.43     83.17
01:27:57 PM     all     16.09      0.00      4.30      0.83      0.42     78.36
01:27:58 PM     all     15.58      0.00      2.97      0.71      0.42     80.31
01:27:59 PM     all     15.35      0.00      3.52      0.99      0.28     79.86
01:28:00 PM     all     15.76      0.00      2.29      0.57      0.43     80.95
01:28:01 PM     all     16.41      0.00      3.11      0.71      0.42     79.35
01:28:02 PM     all     15.06      0.00      2.44      0.86      0.43     81.21
01:28:03 PM     all     15.83      0.00      3.14      0.71      0.29     80.03
01:28:04 PM     all     12.78      0.00      1.54      6.60      0.56     78.51
01:28:05 PM     all      4.45      0.00      0.65     12.43      0.00     82.46
01:28:06 PM     all      6.87      0.00      1.81     13.21      0.13     77.98
01:28:07 PM     all      8.03      0.00      5.96     12.69      0.26     73.06
01:28:08 PM     all      3.59      0.00      0.38     12.82      0.13     83.08
01:28:09 PM     all      6.93      0.00      1.31     13.46      0.00     78.30
01:28:10 PM     all     18.95      0.00      3.46      8.85      0.41     68.33
01:28:11 PM     all      0.00      0.00      0.00     12.20      0.00     87.80
01:28:12 PM     all      0.13      0.00      0.00     12.17      0.00     87.70
01:28:13 PM     all     14.55      0.00      2.54      1.98      0.28     80.65
01:28:14 PM     all     13.48      0.00      1.28      0.57      0.28     84.40
01:28:15 PM     all     12.50      0.00      2.13      0.71      0.43     84.23
01:28:16 PM     all     13.04      0.00      3.33      0.83      0.42     82.39
01:28:17 PM     all     13.13      0.00      3.49      0.70      0.14     82.54
01:28:18 PM     all     13.44      0.00      1.98      0.71      0.42     83.45
01:28:19 PM     all     12.96      0.00      1.99      0.85      0.43     83.76
01:28:20 PM     all     13.23      0.00      2.99      0.85      0.43     82.50
01:28:21 PM     all     14.37      0.00      3.84      0.71      0.28     80.80
01:28:22 PM     all     16.29      0.00      2.83      0.85      0.42     79.60
01:28:23 PM     all     13.87      0.00      4.48      0.84      0.42     80.39
01:28:24 PM     all     14.41      0.00      2.31      0.86      0.58     81.84
01:28:25 PM     all     16.26      0.00      2.30      0.72      0.29     80.43
01:28:26 PM     all     15.73      0.00      2.16      0.72      0.43     80.95
01:28:27 PM     all     15.59      0.00      2.72      0.86      0.43     80.40
01:28:28 PM     all     15.25      0.00      3.02      0.58      0.43     80.72
01:28:29 PM     all     15.01      0.00      2.74      0.72      0.43     81.10
01:28:30 PM     all     15.71      0.00      2.16      0.72      0.43     80.98
